b,c,w,q,seed,num_rounds,opponent_strategy,swap_mode,memory,model,n_swaps,cooperation_rate,opp_cooperation_rate,parse_failures,total_payoff_raw,c_over_b,direct_reciprocity_favored,indirect_reciprocity_favored
4.0,2.0,0.5,1.0,1,20,random,same,,qwen3-32b-base,12,0.45,0.6,0,70.0,0.5,False,True
4.0,2.0,1.0,1.0,0,20,random,same,,qwen3-32b-base,0,0.4,0.35,0,52.0,0.5,True,True
4.0,2.0,1.0,1.0,1,20,random,same,,qwen3-32b-base,0,0.3,0.4,0,60.0,0.5,True,True
4.0,2.0,0.0,0.0,0,20,random,same,1,qwen3-32b-base,19,0.0,0.4,0,72.0,0.5,False,False
4.0,2.0,0.0,0.0,1,20,random,same,1,qwen3-32b-base,19,0.0,0.6,0,88.0,0.5,False,False
4.0,2.0,0.5,0.0,0,20,random,same,1,qwen3-32b-base,12,0.8,0.4,0,40.0,0.5,False,False
4.0,2.0,0.5,0.0,1,20,random,same,1,qwen3-32b-base,6,0.7,0.6,0,60.0,0.5,False,False
4.0,2.0,1.0,0.0,0,20,random,same,1,qwen3-32b-base,0,0.55,0.4,0,50.0,0.5,True,False
4.0,2.0,1.0,0.0,1,20,random,same,1,qwen3-32b-base,0,0.7,0.6,0,60.0,0.5,True,False
4.0,2.0,0.0,0.5,0,20,random,same,1,qwen3-32b-base,19,0.15,0.45,0,70.0,0.5,False,False
4.0,2.0,0.0,0.5,1,20,random,same,1,qwen3-32b-base,19,0.15,0.45,0,70.0,0.5,False,False
4.0,2.0,0.5,0.5,0,20,random,same,1,qwen3-32b-base,13,0.55,0.45,0,54.0,0.5,False,False
4.0,2.0,0.5,0.5,1,20,random,same,1,qwen3-32b-base,12,0.45,0.5,0,62.0,0.5,False,False
4.0,2.0,1.0,0.5,0,20,random,same,1,qwen3-32b-base,0,0.5,0.35,0,48.0,0.5,True,False
4.0,2.0,1.0,0.5,1,20,random,same,1,qwen3-32b-base,0,0.55,0.4,0,50.0,0.5,True,False
4.0,2.0,0.0,1.0,0,20,random,same,1,qwen3-32b-base,19,0.15,0.5,0,74.0,0.5,False,True
4.0,2.0,0.0,1.0,1,20,random,same,1,qwen3-32b-base,19,0.5,0.35,0,48.0,0.5,False,True
4.0,2.0,0.5,1.0,0,20,random,same,1,qwen3-32b-base,10,0.6,0.25,0,36.0,0.5,False,True
4.0,2.0,0.5,1.0,1,20,random,same,1,qwen3-32b-base,12,0.6,0.6,0,64.0,0.5,False,True
4.0,2.0,1.0,1.0,0,20,random,same,1,qwen3-32b-base,0,0.45,0.35,0,50.0,0.5,True,True
4.0,2.0,1.0,1.0,1,20,random,same,1,qwen3-32b-base,0,0.4,0.4,0,56.0,0.5,True,True
4.0,2.0,0.0,0.0,0,20,random,same,2,qwen3-32b-base,19,0.0,0.4,0,72.0,0.5,False,False
4.0,2.0,0.0,0.0,1,20,random,same,2,qwen3-32b-base,19,0.0,0.6,0,88.0,0.5,False,False
4.0,2.0,0.5,0.0,0,20,random,same,2,qwen3-32b-base,12,0.25,0.4,0,62.0,0.5,False,False
4.0,2.0,0.5,0.0,1,20,random,same,2,qwen3-32b-base,6,0.8,0.6,0,56.0,0.5,False,False
4.0,2.0,1.0,0.0,0,20,random,same,2,qwen3-32b-base,0,0.5,0.4,0,52.0,0.5,True,False
4.0,2.0,1.0,0.0,1,20,random,same,2,qwen3-32b-base,0,0.35,0.6,0,74.0,0.5,True,False
4.0,2.0,0.0,0.5,0,20,random,same,2,qwen3-32b-base,19,0.35,0.45,0,62.0,0.5,False,False
4.0,2.0,0.0,0.5,1,20,random,same,2,qwen3-32b-base,19,0.05,0.45,0,74.0,0.5,False,False
4.0,2.0,0.5,0.5,0,20,random,same,2,qwen3-32b-base,13,0.35,0.45,0,62.0,0.5,False,False
4.0,2.0,0.5,0.5,1,20,random,same,2,qwen3-32b-base,12,0.35,0.5,0,66.0,0.5,False,False
4.0,2.0,1.0,0.5,0,20,random,same,2,qwen3-32b-base,0,0.4,0.35,0,52.0,0.5,True,False
4.0,2.0,1.0,0.5,1,20,random,same,2,qwen3-32b-base,0,0.5,0.4,0,52.0,0.5,True,False
4.0,2.0,0.0,1.0,0,20,random,same,2,qwen3-32b-base,19,0.3,0.5,0,68.0,0.5,False,True
4.0,2.0,0.0,1.0,1,20,random,same,2,qwen3-32b-base,19,0.2,0.35,0,60.0,0.5,False,True
4.0,2.0,0.5,1.0,0,20,random,same,2,qwen3-32b-base,10,0.4,0.25,0,44.0,0.5,False,True
4.0,2.0,0.5,1.0,1,20,random,same,2,qwen3-32b-base,12,0.2,0.6,0,80.0,0.5,False,True
4.0,2.0,1.0,1.0,0,20,random,same,2,qwen3-32b-base,0,0.5,0.35,0,48.0,0.5,True,True
4.0,2.0,1.0,1.0,1,20,random,same,2,qwen3-32b-base,0,0.45,0.4,0,54.0,0.5,True,True
4.0,2.0,0.0,0.0,0,20,random,same,4,qwen3-32b-base,19,0.05,0.4,0,70.0,0.5,False,False
4.0,2.0,0.0,0.0,1,20,random,same,4,qwen3-32b-base,19,1.0,0.6,0,48.0,0.5,False,False
4.0,2.0,0.5,0.0,0,20,random,same,4,qwen3-32b-base,12,0.45,0.4,0,54.0,0.5,False,False
4.0,2.0,0.5,0.0,1,20,random,same,4,qwen3-32b-base,6,0.75,0.6,0,58.0,0.5,False,False
4.0,2.0,1.0,0.0,0,20,random,same,4,qwen3-32b-base,0,0.5,0.4,0,52.0,0.5,True,False
4.0,2.0,1.0,0.0,1,20,random,same,4,qwen3-32b-base,0,0.7,0.6,0,60.0,0.5,True,False
4.0,2.0,0.0,0.5,0,20,random,same,4,qwen3-32b-base,19,0.1,0.45,0,72.0,0.5,False,False
4.0,2.0,0.0,0.5,1,20,random,same,4,qwen3-32b-base,19,0.2,0.45,0,68.0,0.5,False,False
4.0,2.0,0.5,0.5,0,20,random,same,4,qwen3-32b-base,13,0.55,0.45,0,54.0,0.5,False,False
4.0,2.0,0.5,0.5,1,20,random,same,4,qwen3-32b-base,12,0.2,0.5,0,72.0,0.5,False,False
4.0,2.0,1.0,0.5,0,20,random,same,4,qwen3-32b-base,0,0.65,0.35,0,42.0,0.5,True,False
4.0,2.0,1.0,0.5,1,20,random,same,4,qwen3-32b-base,0,0.6,0.4,0,48.0,0.5,True,False
4.0,2.0,0.0,1.0,0,20,random,same,4,qwen3-32b-base,19,0.35,0.5,0,66.0,0.5,False,True
4.0,2.0,0.0,1.0,1,20,random,same,4,qwen3-32b-base,19,0.35,0.35,0,54.0,0.5,False,True
4.0,2.0,0.5,1.0,0,20,random,same,4,qwen3-32b-base,10,0.15,0.25,0,54.0,0.5,False,True
4.0,2.0,0.5,1.0,1,20,random,same,4,qwen3-32b-base,12,0.55,0.6,0,66.0,0.5,False,True
4.0,2.0,1.0,1.0,0,20,random,same,4,qwen3-32b-base,0,0.5,0.35,0,48.0,0.5,True,True
4.0,2.0,1.0,1.0,1,20,random,same,4,qwen3-32b-base,0,0.45,0.4,0,54.0,0.5,True,True
